STT,Thong_Tin,Label
668,"Bên cạnh việc đào tạo sinh viên, Trung tâm ngoại ngữ còn tổ chức các lớp bồi dưỡng nâng cao trình độ chuyên môn, nghiệp vụ cho chính đội ngũ giảng viên và nhân viên của trung tâm.",Thong_Tin_Trung_Tam
669,Các hoạt động nghiên cứu nhằm phát triển trung tâm và nâng cao chất lượng giáo dục là một phần nhiệm vụ thường xuyên của Trung tâm ngoại ngữ.,Thong_Tin_Trung_Tam
670,"Trung tâm ngoại ngữ có thẩm quyền xây dựng nội quy hoạt động, quản lý cũng như tuyển dụng, phát triển đội ngũ giảng viên theo chiến lược riêng của đơn vị.",Thong_Tin_Trung_Tam
671,"Về mặt vận hành, Trung tâm ngoại ngữ chịu trách nhiệm quản lý tài chính, tài sản của đơn vị và được hưởng các chính sách hỗ trợ ưu đãi theo quy định.",Thong_Tin_Trung_Tam
672,"Ngoài các nhiệm vụ thường quy, Trung tâm ngoại ngữ sẽ thực hiện các công tác khác khi có sự chỉ đạo, phân công trực tiếp từ Ban Giám hiệu nhà trường.",Thong_Tin_Trung_Tam
673,"Văn phòng làm việc chính thức của Trung tâm ngoại ngữ được đặt tại Tầng trệt nhà B, số 12 đường Nguyễn Văn Bảo, Phường 4, Quận Gò Vấp, TP. HCM.",Thong_Tin_Trung_Tam
674,Sinh viên hoặc phụ huynh có nhu cầu liên hệ Trung tâm ngoại ngữ có thể gọi qua số điện thoại bàn 0283 8940 390 và nhấn số máy lẻ 151.,Thong_Tin_Trung_Tam
675,Địa chỉ email tiếp nhận thông tin và hỗ trợ giải đáp thắc mắc của Trung tâm ngoại ngữ là vstep@iuh.edu.vn.,Thong_Tin_Trung_Tam
676,"Theo hướng dẫn từ Trung tâm ngoại ngữ, để đạt trình độ C1 (Bậc 5) trong tuyển sinh và đào tạo đại học, sinh viên cần đạt chứng chỉ VSTEP tối thiểu 8.5 điểm. ",Thong_Tin_Trung_Tam
677,"Trung tâm ngoại ngữ thông báo mức điểm TOEIC 4 kỹ năng tối thiểu để quy đổi tương đương Bậc 5 (C1) là Nghe 490, Đọc 455, Nói 180 và Viết 180. ",Thong_Tin_Trung_Tam
678,"Sinh viên có thể nộp chứng chỉ IELTS 6.5, TOEFL iBT 94 hoặc Cambridge C1 Advanced/CAE (180 điểm) để được Trung tâm ngoại ngữ công nhận đạt chuẩn Bậc 5 (C1). ",Thong_Tin_Trung_Tam
679,"Để được công nhận tương đương trình độ B2 (Bậc 4), Trung tâm ngoại ngữ yêu cầu mức điểm tối thiểu đối với chứng chỉ VSTEP là 6.0. ",Thong_Tin_Trung_Tam
680,"Dựa trên danh mục do Trung tâm ngoại ngữ phổ biến, chứng chỉ TOEIC 4 kỹ năng đạt Nghe 400, Đọc 385, Nói 160, Viết 150 sẽ tương đương trình độ Bậc 4 (B2). ",Thong_Tin_Trung_Tam
681,"Trung tâm ngoại ngữ chấp nhận các chứng chỉ IELTS 5.5, TOEFL iBT 46 hoặc Cambridge B2 First/Business Vantage (160) cho chuẩn năng lực Bậc 4 (B2). ",Thong_Tin_Trung_Tam
682,"Đối với chuẩn Bậc 3 (B1), Trung tâm ngoại ngữ quy định mức điểm sàn là VSTEP 4.0. ",Thong_Tin_Trung_Tam
683,"Theo thông tin cung cấp bởi Trung tâm ngoại ngữ, điểm TOEIC 4 kỹ năng yêu cầu cho Bậc 3 (B1) là Nghe 275, Đọc 275, Nói 120 và Viết 120; hoặc TOEFL ITP đạt 450. ",Thong_Tin_Trung_Tam
684,"Trung tâm ngoại ngữ công nhận chứng chỉ IELTS 4.0, TOEFL iBT 30 hoặc Cambridge B1 Preliminary/Business Preliminary (140) là đạt chuẩn Bậc 3 (B1). ",Thong_Tin_Trung_Tam
685,"Để đạt Bậc 2 (A2), Trung tâm ngoại ngữ cho biết sinh viên cần thi đạt 6.5 điểm bài thi VSTEP (lưu ý bài thi bậc 2 có định dạng và cách tính điểm khác so với bài thi bậc 3-5). ",Thong_Tin_Trung_Tam
686,"Mức điểm TOEIC 4 kỹ năng tương đương Bậc 2 (A2) được Trung tâm ngoại ngữ công nhận là Nghe 115, Đọc 115, Nói 90, Viết 70; hoặc TOEFL ITP đạt 360. ",Thong_Tin_Trung_Tam
687,Sinh viên nộp chứng chỉ IELTS 3.0 hoặc Cambridge A2 Key/KET (120) sẽ được Trung tâm ngoại ngữ xác nhận đạt chuẩn Bậc 2 (A2). ,Thong_Tin_Trung_Tam
688,"Theo quy định được Trung tâm ngoại ngữ thông báo, chứng chỉ TOEFL iBT phiên bản Home edition không được chấp nhận. ",Thong_Tin_Trung_Tam
689,"Trung tâm ngoại ngữ hướng dẫn sinh viên hệ đại học chính quy sẽ đạt chuẩn đầu ra khi nộp chứng nhận năng lực do chính trường cấp, hoặc các chứng chỉ quốc gia, quốc tế theo quy định. ",Thong_Tin_Trung_Tam
690,Trung tâm ngoại ngữ khuyến khích sinh viên nên dự thi chứng chỉ VSTEP ngay tại Trường để tiết kiệm thời gian xác minh chứng chỉ và thuận lợi hơn khi xét tốt nghiệp. ,Thong_Tin_Trung_Tam
691,Trung tâm ngoại ngữ lưu ý sinh viên nếu chọn thi các chứng chỉ khảo thí quốc tế thì nên dự thi tại các trung tâm chính thức của những tổ chức này. ,Thong_Tin_Trung_Tam
692,"Theo quy định xét tốt nghiệp đối với sinh viên ngành Ngôn ngữ Anh do Trung tâm phổ biến, chứng chỉ tiếng Trung HSK4, tiếng Nhật JLPT N3 sẽ được công nhận đạt chuẩn Ngoại ngữ Bậc 4. ",Thong_Tin_Trung_Tam
693,"Trung tâm thông báo chứng chỉ tiếng Hàn TOPIK II cấp độ 4 (từ 150-189 điểm), tiếng Pháp DELF B2 hoặc TCF 400 được công nhận tương đương Ngoại ngữ Bậc 4 cho ngành Ngôn ngữ Anh. ",Thong_Tin_Trung_Tam
694,"Đối với chuẩn Bậc 4 ngành Ngôn ngữ Anh, Trung tâm cũng công nhận chứng chỉ tiếng Nga TRKI-2, tiếng Đức Goethe-Z B2 hoặc TestDaF Bậc 4. ",Thong_Tin_Trung_Tam
695,Danh mục chứng chỉ để xét tốt nghiệp ngành Ngôn ngữ Anh chuẩn Bậc 3 được Trung tâm công bố bao gồm tiếng Trung HSK3 và tiếng Nhật JLPT N4. ,Thong_Tin_Trung_Tam
696,"Sinh viên ngành Ngôn ngữ Anh có thể nộp chứng chỉ tiếng Hàn TOPIK II cấp độ 3 (120-149 điểm), tiếng Pháp DELF B1 hoặc TCF 300 để Trung tâm xác nhận đạt chuẩn Bậc 3. ",Thong_Tin_Trung_Tam
697,"Trung tâm công nhận chứng chỉ tiếng Nga TRKI-1, tiếng Đức Goethe-Z B1 hoặc TestDaF Bậc 3 tương đương Ngoại ngữ chuẩn Bậc 3 cho ngành Ngôn ngữ Anh. ",Thong_Tin_Trung_Tam
698,"Ở mức chuẩn Bậc 2 xét tốt nghiệp ngành Ngôn ngữ Anh, Trung tâm chấp nhận chứng chỉ tiếng Trung HSK2, tiếng Nhật JLPT N5 và tiếng Hàn TOPIK I cấp độ 2 (trên 140 điểm). ",Thong_Tin_Trung_Tam
699,"Theo danh mục của Trung tâm, sinh viên ngành Ngôn ngữ Anh cần đạt chứng chỉ tiếng Pháp DELF A2/TCF 200, tiếng Nga TBU hoặc tiếng Đức Goethe-Z A2 để đáp ứng chuẩn Ngoại ngữ Bậc 2. ",Thong_Tin_Trung_Tam
700,"Một lần nữa, Trung tâm lưu ý sinh viên ngành Ngôn ngữ Anh khi thi chứng chỉ quốc tế để xét tốt nghiệp phải thi tại các trung tâm chính thức của tổ chức đó. ",Thong_Tin_Trung_Tam
701,"Theo quy trình của Trung tâm Ngoại ngữ, nếu sinh viên dự thi TOEIC và VSTEP tại trường và đạt chuẩn, điểm sẽ được nhập tự động vào hệ thống PMT mà không cần hậu kiểm.",Thong_Tin_Trung_Tam
702,Trung tâm Ngoại ngữ hướng dẫn sinh viên tự kiểm tra điểm thi chứng chỉ của mình và liên hệ giáo vụ của Trung tâm Ngoại ngữ-Tin học để được hỗ trợ nhập điểm,Thong_Tin_Trung_Tam
703,"Đối với các chứng chỉ thi ngoài trường hoặc chứng chỉ khác, Trung tâm Ngoại ngữ yêu cầu sinh viên điền thông tin vào link Form trực tuyến tại địa chỉ https://bit.ly/ccnnIUH.",Thong_Tin_Trung_Tam
704,"Sau khi điền form trực tuyến, sinh viên cần liên hệ trực tiếp với giáo vụ tại văn phòng Trung tâm Ngoại ngữ để nhận Giấy xác nhận nộp chứng chỉ ngoại ngữ",Thong_Tin_Trung_Tam
705,"Trung tâm Ngoại ngữ nhắc nhở sinh viên cần đọc kỹ các quy định về phương thức xác minh, thời gian hoàn tất và điều kiện tiếp nhận tương ứng với từng loại chứng chỉ.",Thong_Tin_Trung_Tam
706,"Theo hướng dẫn từ Trung tâm Ngoại ngữ, chứng chỉ TOEFL iBT (không nhận bản Home Edition) sẽ được gửi cho IIG xác minh trong thời gian tối thiểu là 2 tuần",Thong_Tin_Trung_Tam
707,Trung tâm Ngoại ngữ lưu ý điều kiện tiếp nhận đối với chứng chỉ TOEFL iBT hoặc IELTS do IDP cấp là chứng chỉ phải còn hiệu lực trong vòng 2 năm kể từ ngày cấp.,Thong_Tin_Trung_Tam
708,"Đối với chứng chỉ TOEFL ITP, Trung tâm Ngoại ngữ sẽ tiến hành gửi IIG xác minh và điểm sẽ được cập nhật lên hệ thống PMT sau khi có kết quả.",Thong_Tin_Trung_Tam
709,"Nếu sinh viên thi TOEIC tại Trường ĐH Công Nghiệp Tp.HCM, Trung tâm Ngoại ngữ sẽ tra cứu kết quả trực tiếp trên bảng điểm do IIG gửi về trong khoảng 1 tuần.",Thong_Tin_Trung_Tam
710,"Trường hợp thi TOEIC tại các đơn vị ngoài trường, quy trình xác minh của Trung tâm Ngoại ngữ thông qua IIG sẽ mất khoảng thời gian tối thiểu là 2 tuần.",Thong_Tin_Trung_Tam
711,Trung tâm Ngoại ngữ có quy định bắt buộc đối với sinh viên từ Khóa 20 trở về sau là phải nộp chứng chỉ TOEIC 4 kỹ năng.,Thong_Tin_Trung_Tam
712,"Với chứng chỉ IELTS do IDP cấp, Trung tâm Ngoại ngữ tiến hành tra cứu trực tiếp trên trang web của IDP với thời gian hoàn tất nhanh chóng trong vòng 3 ngày.",Thong_Tin_Trung_Tam
713,"Đối với chứng chỉ IELTS của Hội đồng Anh, Trung tâm Ngoại ngữ yêu cầu sinh viên điền form và tự gửi email nhờ Hội đồng Anh chuyển bảng điểm phụ cùng giấy xác nhận về trường.",Thong_Tin_Trung_Tam
714,Quá trình xác minh chứng chỉ IELTS từ Hội đồng Anh qua Trung tâm Ngoại ngữ sẽ mất tối thiểu 2 tuần.,Thong_Tin_Trung_Tam
715,"Trung tâm Ngoại ngữ sẽ tiến hành tra cứu chứng chỉ VSTEP thi tại trường trên bảng điểm do TTKTQG xuất bản, thời gian xử lý khoảng 1 tuần.",Thong_Tin_Trung_Tam
716,"Nếu sinh viên thi VSTEP tại các trường đại học khác, Trung tâm Ngoại ngữ phải làm thủ tục gửi công văn xác minh, do đó thời gian chờ có thể lên đến 4 tuần",Thong_Tin_Trung_Tam
717,"Dành riêng cho sinh viên Khoa Ngoại ngữ, chứng chỉ HSK hoặc TOPIK sẽ được Trung tâm Ngoại ngữ tra cứu trực tiếp trên web của tổ chức khảo thí trong thời gian 1 tuần.",Thong_Tin_Trung_Tam
718,Điều kiện để Trung tâm Ngoại ngữ tiếp nhận xác minh và nhập điểm chứng chỉ HSK hoặc TOPIK lên PMT là chứng chỉ đó vẫn còn hiệu lực.,Thong_Tin_Trung_Tam
719,"Đối với chứng chỉ tiếng Nhật JLPT của sinh viên Khoa Ngoại ngữ, Trung tâm sẽ tiến hành gửi công văn xác minh đến các trường được ủy quyền với thời gian xử lý khoảng 1 tuần.",Thong_Tin_Trung_Tam
720,"Trung tâm Ngoại ngữ thường xuyên mở các lớp bồi dưỡng năng lực ngoại ngữ, bao gồm lớp giao tiếp và luyện thi chứng chỉ dành cho sinh viên trong trường và học viên bên ngoài.",Thong_Tin_Trung_Tam
721,"Theo quy định của Trung tâm Ngoại ngữ, sinh viên đại học Khóa 20 khối không chuyên Anh sẽ được xếp lớp bồi dưỡng tiếng Anh dựa trên mức điểm thi sát hạch đầu vào.",Thong_Tin_Trung_Tam
722,"Trung tâm Ngoại ngữ hướng dẫn sinh viên đạt từ 0,00 đến 3,75 điểm sát hạch đầu vào sẽ đăng ký học lớp tiếng Anh mức A1.1.",Thong_Tin_Trung_Tam
723,"Sinh viên có điểm thi sát hạch từ 4,00 đến 4,75 cần đăng ký vào lớp tiếng Anh A1.2 do Trung tâm Ngoại ngữ tổ chức.",Thong_Tin_Trung_Tam
724,"Mức điểm từ 5,00 đến 6,25 trong kỳ thi sát hạch đầu vào sẽ tương ứng với lớp bồi dưỡng A2.1 tại Trung tâm Ngoại ngữ.",Thong_Tin_Trung_Tam
725,"Để đăng ký lớp A2.2 của Trung tâm Ngoại ngữ, sinh viên khóa 20 khối không chuyên Anh cần đạt điểm sát hạch trong khoảng từ 6,50 đến 7,75.",Thong_Tin_Trung_Tam
726,"Trung tâm Ngoại ngữ sẽ xếp lớp B1.1 cho các sinh viên đạt mức điểm sát hạch tiếng Anh đầu vào từ 8,00 đến 10,00.",Thong_Tin_Trung_Tam
727,"Bên cạnh các lớp cơ bản, Trung tâm Ngoại ngữ còn mở các lớp tiếng Anh trình độ từ B1.2 đến C1 và các lớp chuyên luyện thi chứng chỉ.",Thong_Tin_Trung_Tam
728,"Các nhóm đối tượng như sinh viên hệ vừa học vừa làm, văn bằng 2, sinh viên K19 trở về trước hoặc học viên ngoài trường cần liên hệ trực tiếp Trung tâm Ngoại ngữ để được tư vấn lộ trình học.",Thong_Tin_Trung_Tam
729,Chương trình giảng dạy tiếng Anh của Trung tâm Ngoại ngữ bao gồm các lớp từ sơ cấp đến nâng cao (từ A1 đến C1) nhằm bồi dưỡng kỹ năng giao tiếp.,Thong_Tin_Trung_Tam
730,Việc tham gia các lớp tiếng Anh cơ bản tại Trung tâm Ngoại ngữ sẽ trang bị cho người học kiến thức cần thiết trước khi bước vào các lớp luyện thi chứng chỉ.,Thong_Tin_Trung_Tam
731,"Trung tâm Ngoại ngữ tổ chức các khóa luyện thi chứng chỉ quốc tế như IELTS, VSTEP, TOEIC để cung cấp kiến thức và chiến lược làm bài hiệu quả.",Thong_Tin_Trung_Tam
732,Người học có thể tham gia các lớp Ngữ pháp ứng dụng tại Trung tâm Ngoại ngữ để bổ sung và biết cách vận dụng ngữ pháp vào giao tiếp thực tế.,Thong_Tin_Trung_Tam
733,"Theo hướng dẫn của Trung tâm Ngoại ngữ, sinh viên IUH có thể truy cập cổng dangkykhoahoc.iuh.edu.vn và dùng tài khoản sinh viên để đăng nhập đăng ký khóa học.",Thong_Tin_Trung_Tam
734,"Để tìm kiếm các khóa học của Trung tâm Ngoại ngữ, học viên chỉ cần nhập tên lớp học vào ô tìm kiếm có biểu tượng kính lúp trên trang chủ hệ thống.",Thong_Tin_Trung_Tam
735,"Trên hệ thống đăng ký của Trung tâm Ngoại ngữ, các lớp học đang trong thời hạn mở lớp sẽ tự động hiển thị trên màn hình trang chủ theo từng danh mục.",Thong_Tin_Trung_Tam
736,"Sau khi tìm thấy lớp học phù hợp của Trung tâm Ngoại ngữ, học viên nhấn nút ""Đăng ký"" và lớp học sẽ tự động được lưu vào mục ""Khóa học của tôi"".",Thong_Tin_Trung_Tam
737,"Trung tâm Ngoại ngữ lưu ý học viên cần vào mục ""Hồ sơ"" để bổ sung các bản scan bằng cấp hoặc ảnh 3x4 nếu lớp học đó có yêu cầu, sau đó nhấn ""Nộp hồ sơ"".",Thong_Tin_Trung_Tam
738,"Khi hoàn tất khâu đăng ký, học viên truy cập vào mục ""Khóa học chờ thanh toán"" trên phần mềm của Trung tâm Ngoại ngữ để kiểm tra học phí.",Thong_Tin_Trung_Tam
739,"Hệ thống đăng ký của Trung tâm Ngoại ngữ hỗ trợ nhiều phương thức thanh toán trực tuyến, phổ biến nhất là qua ứng dụng ví điện tử VNPAY hoặc thẻ ngân hàng nội địa.",Thong_Tin_Trung_Tam
740,"Để đóng học phí cho Trung tâm Ngoại ngữ, học viên có thể mở ứng dụng Ngân hàng trên điện thoại và quét mã VNPAY QR hiển thị trên màn hình.",Thong_Tin_Trung_Tam
741,"Sau khi thanh toán thành công học phí khóa học tại Trung tâm Ngoại ngữ, hệ thống sẽ gửi một email xác nhận ""Hoàn tất thanh toán"" đến tài khoản của học viên.",Thong_Tin_Trung_Tam
742,Trung tâm Ngoại ngữ được Bộ Giáo dục và Đào tạo chính thức đồng ý cho phép tổ chức thi đánh giá năng lực tiếng Anh theo Khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam (VSTEP) thông qua Công văn số 1393/BGDĐT-QLCL.,Thong_Tin_Trung_Tam
743,"Theo chỉ đạo từ Bộ Giáo dục và Đào tạo, Trung tâm Ngoại ngữ chịu trách nhiệm đăng tải công khai Đề án tổ chức thi VSTEP trên Cổng thông tin điện tử của trường và các phương tiện thông tin đại chúng.",Thong_Tin_Trung_Tam
744,"Trong quá trình tổ chức thi VSTEP, Trung tâm Ngoại ngữ cam kết thực hiện nghiêm túc quy chế theo Thông tư số 23/2017/TT-BGDĐT của Bộ trưởng Bộ GDĐT.",Thong_Tin_Trung_Tam
745,Nhiệm vụ cấp phát và quản lý chứng chỉ năng lực ngoại ngữ 6 bậc (VSTEP) của Trung tâm Ngoại ngữ phải tuân thủ nghiêm ngặt theo đúng quy định hiện hành của Bộ Giáo dục và Đào tạo.,Thong_Tin_Trung_Tam
746,"Để đảm bảo tính minh bạch, Trung tâm Ngoại ngữ phải xây dựng hệ thống để người sử dụng chứng chỉ có thể tra cứu thông tin chứng chỉ VSTEP trên trang thông tin điện tử (website) chính thức của Trường.",Thong_Tin_Trung_Tam
747,"Sau mỗi đợt tổ chức thi VSTEP, Trung tâm Ngoại ngữ có nhiệm vụ tổng hợp, đánh giá kết quả thi và báo cáo kế hoạch tổ chức, thời gian, địa điểm gửi về Bộ GDĐT (thông qua Cục Quản lý chất lượng).",Thong_Tin_Trung_Tam
