STT,Contents,Labels,length,clean_text
3428,giải bóng đá nữ sinh viên đại học công nghiệp thành phố hồ chí minh cup miu tea lần i năm học 2022-2023 chứng kiến sự tranh tài nỗ lực của 8 đội bóng qua tổng cộng 16 trận đấu thuộc 5 vòng.,Thong_Tin_Trung_Tam,44,giải bóng đá nữ sinh viên đại học công nghiệp thành phố hồ chí minh cup miu tea lần i năm học 2022 2023 chứng kiến sự tranh tài nỗ lực của 8 đội bóng qua tổng cộng 16 trận đấu thuộc 5 vòng
3429,"các đơn vị tài trợ cho giải bóng đá nữ sinh viên đại học công nghiệp thành phố hồ chí minh cup miu tea lần i bao gồm hệ thống miu tea, công ty socomatest las - xd 949 và đội bóng acn, được tổ chức tại sân ông bầu bảo long.",Thong_Tin_Trung_Tam,51,các đơn vị tài trợ cho giải bóng đá nữ sinh viên đại học công nghiệp thành phố hồ chí minh cup miu tea lần i bao gồm hệ thống miu tea công ty socomatest las xd 949 và đội bóng acn được tổ chức tại sân ông bầu bảo long
3430,"tầm nhìn của trung tâm thư viện đại học công nghiệp tp. hồ chí minh là trở thành thư viện hiện đại, đứng đầu hệ thống thư viện các trường đại học thuộc bộ công thương và ngang tầm khu vực.",Thong_Tin_Trung_Tam,41,tầm nhìn của trung tâm thư viện đại học công nghiệp tp hồ chí minh là trở thành thư viện hiện đại đứng đầu hệ thống thư viện các trường đại học thuộc bộ công thương và ngang tầm khu vực
3431,"sứ mệnh của thư viện đại học công nghiệp thành phố hồ chí minh là cung cấp tài nguyên thông tin chất lượng phục vụ học tập, giảng dạy, nghiên cứu và tạo ra các dịch vụ thư viện chất lượng cao góp phần nâng cao chất lượng đào tạo.",Thong_Tin_Trung_Tam,50,sứ mệnh của thư viện đại học công nghiệp thành phố hồ chí minh là cung cấp tài nguyên thông tin chất lượng phục vụ học tập giảng dạy nghiên cứu và tạo ra các dịch vụ thư viện chất lượng cao góp phần nâng cao chất lượng đào tạo
3432,"trung tâm thư viện đại học công nghiệp thành phố hồ chí minh được đặt tại vị trí nhà a, b, h của cơ sở chính.",Thong_Tin_Trung_Tam,26,trung tâm thư viện đại học công nghiệp thành phố hồ chí minh được đặt tại vị trí nhà a b h của cơ sở chính
3433,"thời gian phục vụ của thư viện đại học công nghiệp thành phố hồ chí minh là từ 06h30 đến 21h30 từ thứ hai đến thứ sáu, và từ 06h30 đến 18h00 vào thứ bảy, chủ nhật.",Thong_Tin_Trung_Tam,37,thời gian phục vụ của thư viện đại học công nghiệp thành phố hồ chí minh là từ 06h30 đến 21h30 từ thứ hai đến thứ sáu và từ 06h30 đến 18h00 vào thứ bảy chủ nhật
3434,diện tích của thư viện đại học công nghiệp thành phố hồ chí minh lên tới 3643m² với sức chứa 1200 chỗ ngồi học dành cho sinh viên.,Thong_Tin_Trung_Tam,28,diện tích của thư viện đại học công nghiệp thành phố hồ chí minh lên tới 3643m² với sức chứa 1200 chỗ ngồi học dành cho sinh viên
3435,"thư viện đại học công nghiệp thành phố hồ chí minh được trang bị 15 phòng học nhóm, 3 phòng nghiên cứu dành cho giảng viên và chuyên gia, 1 phòng đa phương tiện, 1 phòng truyền thống, 1 phòng vẽ kỹ thuật và 4 kho sách chuyên ngành.",Thong_Tin_Trung_Tam,49,thư viện đại học công nghiệp thành phố hồ chí minh được trang bị 15 phòng học nhóm 3 phòng nghiên cứu dành cho giảng viên và chuyên gia 1 phòng đa phương tiện 1 phòng truyền thống 1 phòng vẽ kỹ thuật và 4 kho sách chuyên ngành
3436,"mỗi ngày, thư viện đại học công nghiệp thành phố hồ chí minh phục vụ khoảng 2.000 đến 2500 sinh viên đến học tập, nghiên cứu và tìm kiếm thông tin.",Thong_Tin_Trung_Tam,32,mỗi ngày thư viện đại học công nghiệp thành phố hồ chí minh phục vụ khoảng 2 000 đến 2500 sinh viên đến học tập nghiên cứu và tìm kiếm thông tin
3437,"nguồn tài nguyên của thư viện đại học công nghiệp thành phố hồ chí minh bao gồm hơn 200.000 tài liệu in ấn, 6 cơ sở dữ liệu trực tuyến với khoảng 15 triệu tài liệu toàn văn, và thư viện số đại học công nghiệp thành phố hồ chí minh có gần 20.000 tài liệu điện tử nội sinh toàn văn.",Thong_Tin_Trung_Tam,64,nguồn tài nguyên của thư viện đại học công nghiệp thành phố hồ chí minh bao gồm hơn 200 000 tài liệu in ấn 6 cơ sở dữ liệu trực tuyến với khoảng 15 triệu tài liệu toàn văn và thư viện số đại học công nghiệp thành phố hồ chí minh có gần 20 000 tài liệu điện tử nội sinh toàn văn
3438,"số lượng sách in tại cơ sở chính của thư viện đại học công nghiệp thành phố hồ chí minh là 117.126 cuốn, tại phân hiệu quảng ngãi là 34.120 cuốn và tại cơ sở thanh hóa là 36.602 cuốn.",Thong_Tin_Trung_Tam,43,số lượng sách in tại cơ sở chính của thư viện đại học công nghiệp thành phố hồ chí minh là 117 126 cuốn tại phân hiệu quảng ngãi là 34 120 cuốn và tại cơ sở thanh hóa là 36 602 cuốn
3439,"thư viện đại học công nghiệp thành phố hồ chí minh sở hữu 120 bộ sưu tập số tiếng anh và tiếng việt, 55 nhan đề báo - tạp chí cùng hơn 30 nguồn học liệu mở, bao gồm 11 nguồn tiếng việt và 20 nguồn tiếng anh.",Thong_Tin_Trung_Tam,47,thư viện đại học công nghiệp thành phố hồ chí minh sở hữu 120 bộ sưu tập số tiếng anh và tiếng việt 55 nhan đề báo tạp chí cùng hơn 30 nguồn học liệu mở bao gồm 11 nguồn tiếng việt và 20 nguồn tiếng anh
3440,"phòng truyền thống của thư viện đại học công nghiệp thành phố hồ chí minh là nơi trưng bày sự phát triển, hoạt động đào tạo từ năm 1956, nghiên cứu khoa học, hợp tác quốc tế và các danh hiệu, huân huy chương do đảng và nhà nước trao tặng.",Thong_Tin_Trung_Tam,51,phòng truyền thống của thư viện đại học công nghiệp thành phố hồ chí minh là nơi trưng bày sự phát triển hoạt động đào tạo từ năm 1956 nghiên cứu khoa học hợp tác quốc tế và các danh hiệu huân huy chương do đảng và nhà nước trao tặng
3441,"phòng truyền thống của thư viện thường xuyên mở cửa cho khách tham quan, bồi dưỡng văn hóa, kỹ năng mềm cho sinh viên và là nơi tổ chức các triển lãm sách, sinh hoạt đoàn thể.",Thong_Tin_Trung_Tam,37,phòng truyền thống của thư viện thường xuyên mở cửa cho khách tham quan bồi dưỡng văn hóa kỹ năng mềm cho sinh viên và là nơi tổ chức các triển lãm sách sinh hoạt đoàn thể
3442,"phòng đa phương tiện của thư viện đại học công nghiệp thành phố hồ chí minh đặt tại nhà a, được trang bị 80 máy tính cấu hình mạnh để sinh viên học trực tuyến, truy cập thư viện số, cơ sở dữ liệu và được cán bộ hỗ trợ kỹ năng nghiên cứu.",Thong_Tin_Trung_Tam,54,phòng đa phương tiện của thư viện đại học công nghiệp thành phố hồ chí minh đặt tại nhà a được trang bị 80 máy tính cấu hình mạnh để sinh viên học trực tuyến truy cập thư viện số cơ sở dữ liệu và được cán bộ hỗ trợ kỹ năng nghiên cứu
3443,"thư viện số đại học công nghiệp thành phố hồ chí minh cung cấp gần 20.000 tài liệu nội sinh toàn văn như bài báo khoa học, luận văn, đề tài nghiên cứu, thu hút hơn 300.000 lượt truy cập mỗi tháng.",Thong_Tin_Trung_Tam,44,thư viện số đại học công nghiệp thành phố hồ chí minh cung cấp gần 20 000 tài liệu nội sinh toàn văn như bài báo khoa học luận văn đề tài nghiên cứu thu hút hơn 300 000 lượt truy cập mỗi tháng
3444,"việc thường xuyên nâng cấp thư viện số đại học công nghiệp thành phố hồ chí minh giúp đáp ứng nhu cầu thông tin của giảng viên, sinh viên và nâng cao chất lượng đào tạo, nghiên cứu của nhà trường.",Thong_Tin_Trung_Tam,41,việc thường xuyên nâng cấp thư viện số đại học công nghiệp thành phố hồ chí minh giúp đáp ứng nhu cầu thông tin của giảng viên sinh viên và nâng cao chất lượng đào tạo nghiên cứu của nhà trường
3445,"các cơ sở dữ liệu trực tuyến về tài nguyên điện tử toàn văn của thư viện bao gồm ieee xplore, springer link, policy commons (oecd), proquest central, khoa học - công nghệ việt nam và thư viện pháp luật.",Thong_Tin_Trung_Tam,39,các cơ sở dữ liệu trực tuyến về tài nguyên điện tử toàn văn của thư viện bao gồm ieee xplore springer link policy commons oecd proquest central khoa học công nghệ việt nam và thư viện pháp luật
3446,"thư viện đại học công nghiệp thành phố hồ chí minh cung cấp tài nguyên điện tử liên kết và giáo dục mở như mạng stinet, hệ thống vilasal, csdl luận văn của bộ gdđt, mit open course ware, world digital library, và nhiều nguồn khác.",Thong_Tin_Trung_Tam,46,thư viện đại học công nghiệp thành phố hồ chí minh cung cấp tài nguyên điện tử liên kết và giáo dục mở như mạng stinet hệ thống vilasal csdl luận văn của bộ gdđt mit open course ware world digital library và nhiều nguồn khác
3447,"thư viện xây dựng mạng lưới liên kết với cục thông tin khoa học và công nghệ quốc gia (nasati), trung tâm cesti và hiệp hội thư viện vilasal để nâng cao nghiệp vụ và trao đổi tài nguyên.",Thong_Tin_Trung_Tam,39,thư viện xây dựng mạng lưới liên kết với cục thông tin khoa học và công nghệ quốc gia nasati trung tâm cesti và hiệp hội thư viện vilasal để nâng cao nghiệp vụ và trao đổi tài nguyên
3448,"thư viện sưu tập tài nguyên giáo dục mở nổi tiếng trong và ngoài nước theo chủ đề giúp sinh viên, giảng viên mở rộng phạm vi nghiên cứu.",Thong_Tin_Trung_Tam,29,thư viện sưu tập tài nguyên giáo dục mở nổi tiếng trong và ngoài nước theo chủ đề giúp sinh viên giảng viên mở rộng phạm vi nghiên cứu
3449,"thư viện cung cấp dịch vụ tìm tài liệu số trực tuyến theo yêu cầu để hỗ trợ giảng dạy, nghiên cứu qua email <EMAIL> zalo và facebook.",Thong_Tin_Trung_Tam,28,thư viện cung cấp dịch vụ tìm tài liệu số trực tuyến theo yêu cầu để hỗ trợ giảng dạy nghiên cứu qua email email zalo và facebook
3450,"người học có thể sử dụng dịch vụ mượn tài liệu giấy trực tuyến qua trang <URL>, sau đó cán bộ thư viện đại học công nghiệp thành phố hồ chí minh sẽ liên hệ để hướng dẫn nhận tài liệu.",Thong_Tin_Trung_Tam,41,người học có thể sử dụng dịch vụ mượn tài liệu giấy trực tuyến qua trang url sau đó cán bộ thư viện đại học công nghiệp thành phố hồ chí minh sẽ liên hệ để hướng dẫn nhận tài liệu
3451,thư viện đại học công nghiệp thành phố hồ chí minh cho phép người học mượn sách đọc tại chỗ hoặc mang về nhà với thời gian mượn tối đa 15 ngày.,Thong_Tin_Trung_Tam,32,thư viện đại học công nghiệp thành phố hồ chí minh cho phép người học mượn sách đọc tại chỗ hoặc mang về nhà với thời gian mượn tối đa 15 ngày
3452,cơ sở chính của thư viện đại học công nghiệp thành phố hồ chí minh tại 12 nguyễn văn bảo có 4 kho sách phục vụ bạn đọc mượn tài liệu.,Thong_Tin_Trung_Tam,31,cơ sở chính của thư viện đại học công nghiệp thành phố hồ chí minh tại 12 nguyễn văn bảo có 4 kho sách phục vụ bạn đọc mượn tài liệu
3453,"kho sách 1 nằm ở tầng trệt của thư viện chứa tài liệu các ngành điện - điện tử - cơ khí - nhiệt lạnh, động lực - xây dựng - may thời trang và môi trường - sinh học - thực phẩm.",Thong_Tin_Trung_Tam,36,kho sách 1 nằm ở tầng trệt của thư viện chứa tài liệu các ngành điện điện tử cơ khí nhiệt lạnh động lực xây dựng may thời trang và môi trường sinh học thực phẩm
3454,"kho sách 2 nằm ở lầu 2 của thư viện chứa tài liệu ngành cntt - hóa - dược - pháp luật, ngoại ngữ - khtn - khxh và tmdl - qtkd - tài chính - kế toán - vh - lịch sử - địa lý.",Thong_Tin_Trung_Tam,35,kho sách 2 nằm ở lầu 2 của thư viện chứa tài liệu ngành cntt hóa dược pháp luật ngoại ngữ khtn khxh và tmdl qtkd tài chính kế toán vh lịch sử địa lý
3455,kho sách 3 nằm ở lầu 3 của thư viện đại học công nghiệp thành phố hồ chí minh chuyên lưu trữ sách ngoại văn các chuyên ngành.,Thong_Tin_Trung_Tam,28,kho sách 3 nằm ở lầu 3 của thư viện đại học công nghiệp thành phố hồ chí minh chuyên lưu trữ sách ngoại văn các chuyên ngành
3456,"kho sách 4 nằm ở lầu 4 của thư viện đại học công nghiệp thành phố hồ chí minh chuyên lưu trữ đồ án, khóa luận, luận văn, luận án và tạp chí chuyên ngành.",Thong_Tin_Trung_Tam,35,kho sách 4 nằm ở lầu 4 của thư viện đại học công nghiệp thành phố hồ chí minh chuyên lưu trữ đồ án khóa luận luận văn luận án và tạp chí chuyên ngành
